epoch,train_loss,eval_loss,eval_top1,eval_top5
0,4.620432279547867,4.618852722772277,0.8475247524752475,4.78019801980198
1,4.569864993192712,4.231724319306931,6.205940594059406,20.835643564356435
2,4.464134378498104,4.094576423267327,8.72475247498314,25.718811879375192
3,4.3796357492200375,3.7625956064356436,13.508910891023012,34.95049505290419
4,4.293611977376094,3.5068550433168317,19.128712872193592,44.65742574589795
5,4.234124890801047,3.4515306311881186,20.96633663359727,45.952475247826904
6,4.188082477673381,3.2734537438118814,23.980198019046593,50.64554455838345
7,4.119691407599417,3.0932323638613863,26.720792080643154,53.89702971263923
8,4.070877407683807,3.009293316831683,28.712871286675483,57.06138614646987
9,4.004162541863058,2.987294245049505,28.986138617034005,57.631683155626355
10,3.950277159814121,2.724993811881188,35.6752475318531,64.72871287974745
11,3.9212873825410597,2.846887066831683,31.643564356171257,60.015841589597194
12,3.9111629862363646,2.5959512685643564,36.883168318342456,66.15049505010926
13,3.8510475174910357,2.399740563118812,43.07722772126151,71.63564356556505
14,3.838126719403429,2.4910371287128714,40.99405941198368,69.44950495895537
15,3.7961673379755343,2.5152793935643563,39.00198020104134,67.61980200316174
16,3.782629982954791,2.362297493811881,42.083168317284915,71.35445543950146
17,3.7745332977398722,2.2816299504950495,44.45940594301129,73.03762378896582
18,3.7860762586399,2.2896345915841585,46.40792079117274,74.70495052163908
19,3.679223462837894,2.205887995049505,45.80198020512043,74.07524751870939
20,3.7080072253739753,2.238594678217822,45.90891089154234,74.3207920628916
21,3.608761128925142,2.119320235148515,47.86138613529017,75.15643565988069
22,3.615478199355456,2.2714211014851484,45.58415842974068,73.86534656124304
23,3.6436404289842463,1.9896457301980197,51.57623763040977,78.9821782268864
24,3.5965115569886708,2.0972137995049507,50.20594058650555,77.98811883121905
25,3.585578778974053,2.057387530940594,50.340594066959795,78.24950495291229
26,3.5849451564607167,2.171683941831683,47.203960396946066,74.94653467340753
27,3.5524598481703777,2.160877088490099,49.825742584832824,76.49900992093228
28,3.555365327264176,2.0406127784653467,50.45148514186746,77.78217821298732
29,3.5841148224006703,2.0581103032178216,49.017821788523456,77.05346536224667
30,3.538168879593311,2.41940625,42.37227722772277,70.68910889215752
31,3.578247813140454,2.1575293162128713,46.93861385534306,75.05742575224319
32,3.5451579596720584,1.9192320544554455,52.59405940533629,79.5722772228883
33,3.4930266571693678,1.8682112469059406,55.72673266782855,81.4455445363262
34,3.5079920956877624,1.9002506961633663,55.873267310416345,81.9089109043839
35,3.4745775874780147,1.9262252475247525,53.48514850820409,79.6237623889281
36,3.5499703154271964,1.8880653620049506,54.625742561566945,81.4495049462649
37,3.5307436703013724,1.914929146039604,55.64356436368735,82.13861387770247
38,3.536399995388628,2.111744817450495,49.497029710222,76.53465345023882
39,3.554557569983865,1.8454313892326732,55.78217822205194,81.88910892056002
40,3.475710528237479,1.8674214108910892,55.900990086319425,81.77425743178566
41,3.502909550050489,1.8521667698019801,54.974257413052094,80.99009903709486
42,3.512645796042721,2.1022688737623763,50.33267326430519,78.32871288035176
43,3.4543947297699598,1.94751036509901,52.613861393390316,79.21584158294979
44,3.507800715310233,1.9476462716584158,53.08118811911404,79.26336632152595
45,3.443358038558441,1.7259648824257425,58.16237621768158,84.0198019862411
46,3.4548602347471276,1.866595297029703,56.229702975735805,82.02772278919787
47,3.425633662411956,1.919292698019802,53.227722769859994,80.11485150871654
48,3.3691308611915227,1.7198500928217821,57.790099007483754,83.29900990703318
49,3.4464292120771343,2.077798344678218,51.50495047873318,78.24158415055983
50,3.464099898630259,1.7133883044554457,59.15643562362218,83.69504949709449
51,3.4044571474295897,1.7228907797029702,58.79603958764407,83.77425743903736
52,3.395951068320242,1.6738102568069306,60.312871294984724,85.11683170673635
53,3.3802326293218705,1.851777614480198,56.32871288276899,82.269306940362
54,3.416590147277936,1.7757462097772276,58.03960396764774,83.50099011895207
55,3.410759937195551,1.7897805538366336,58.01188119295328,83.3544554552135
56,3.3865648970312003,1.7974077970297029,57.176237617719295,83.14455444758953
57,3.421268185790704,1.8766373762376238,55.4891089114954,81.20000001631632
58,3.3204548229165627,1.716509359529703,59.02970296425394,83.86534652679745
59,3.3828135250377005,1.8191326577970297,55.79009900446221,82.22574257365312
60,3.389969139683003,1.7015623452970297,58.14653466555151,83.40594058982924
61,3.398932090421923,1.8827704981435645,54.641584172919245,80.86336632817334
62,3.4230272348235253,2.123019801980198,49.180198034607535,76.63762376479347
63,3.3691887855529785,1.7002467512376238,59.35445545037902,84.23366336573233
64,3.353065790773249,1.645089573019802,59.70297031213742,84.55445545883934
65,3.4008466775725488,1.7502574257425743,59.53663366729434,84.30099012559947
66,3.36982807172399,1.7855809096534654,58.00792080053953,83.00594062125329
67,3.3826510938657384,1.8036456528465346,56.51485148937867,82.59405943313448
68,3.31401252097824,1.7792787747524752,56.95445545642211,82.56237626058748
69,3.3517735458555675,1.6602288830445544,60.53861385473875,85.52871288035176
70,3.2520012060801187,1.6653842048267327,60.01188120020498,85.01782179909885
71,3.3079947695440177,1.5350863242574257,62.609900991005475,86.40000002356803
72,3.279476652340013,1.6170788985148514,61.683168317738144,85.9603960492729
73,3.2903154674841435,1.5777305074257426,61.64356435734211,85.56435645558574
74,3.3450236985472594,1.6476189665841585,60.376237603820194,85.06930691921121
75,3.3849089405163615,1.6500480352722773,60.93861385866675,85.03762378896582
76,3.31171905751131,1.543444229579208,63.21980197778078,86.60198017989055
77,3.3821047860748914,1.6643171410891089,60.340594067866256,84.74851487867903
78,3.306769531600329,1.7825726330445544,56.74059407390934,82.63762378231841
79,3.3135391562974372,1.8496113861386139,54.80396040631285,80.86732675201114
80,3.315827564317353,1.6494527382425743,60.495049498605255,85.49702972291247
81,3.2789726906082257,1.5879656559405941,62.827722776205235,86.40000001994218
82,3.358771646914839,1.7021479733910891,60.23366337751634,84.85148514730624
83,3.2595560145215923,1.6241325030940594,61.453465365268215,85.07722774996616
84,3.3043205332593852,1.7449542852722773,58.89900990129225,83.94059404067238
85,3.324305456511828,1.6273081683168318,62.475247538953724,86.10693067433574
86,3.303356936188782,1.6126680847772277,60.72079206289159,85.3108911024037
87,3.2429525446729595,1.5557050587871286,63.441584149955524,87.0019801835164
88,3.2584151183666825,1.4739337097772278,65.04554455566407,87.94455445786278
89,3.322516087772084,1.5519743966584159,64.38811881671566,87.33069306145092
90,3.267266119418501,1.6062824102722773,63.15643562724803,86.7089108832331
91,3.2828581414255154,1.5435143873762376,62.776237632222696,86.30495052224339
92,3.320621868380073,1.519765625,63.667326737507736,87.06930695788695
93,3.264185224260603,1.8737012685643564,59.02178218244798,83.7663366221815
94,3.2171126060745343,1.4625341893564356,65.8297029757358,88.05148516906134
95,3.2747863523003193,1.4271015625,66.5227722754148,88.47128714563351
96,3.2928635636154486,1.5168272741336635,63.86930695667834,87.11683170008895
97,3.283698610708016,1.5694398978960395,63.956435641147124,87.29504951099358
98,3.244346558642225,1.5852311262376237,63.00594058499478,86.76435644168664
99,3.2015412875584195,1.3931571395420792,66.10297029219524,88.32871287793452
100,3.195601902851442,1.465680693069307,64.98217824380704,87.68712871226698
101,3.2607529341769057,1.4434632580445546,65.14455444698523,87.90891090800974
102,3.2687329029550356,1.8647749071782178,56.5782178090917,82.55445545158764
103,3.2648673284621466,1.4809679764851484,65.86534655761719,88.08316834100403
104,3.2082979630450814,1.7166224474009901,58.934653480454244,83.77425742151242
105,3.23038725625901,1.4063391862623762,66.84752474038908,88.68118812183343
106,3.172570919503971,1.4340556157178217,66.40396039785253,88.57821783507697
107,3.2528723275580376,1.4779607054455446,66.22574258996944,88.32871286040958
108,3.189564273470924,1.4154422957920791,66.73267326551381,88.57425742513827
