epoch,train_loss,eval_loss,eval_top1,eval_top5
0,4.620289656580711,4.615207301980198,0.8237623762376237,5.061386138613861
1,4.5638941777806705,4.614944616336634,1.0336633663366337,5.02970297029703
2,4.463563338428939,4.6147862004950495,0.9267326732673268,5.013861386138614
3,4.373488536497363,4.615207301980198,0.9742574257425742,4.918811881188119
4,4.302278437582003,4.615232363861386,0.9821782178217822,5.203960396039604
5,4.217923402786255,4.615153155940594,1.0851485148514852,5.184158415841584
6,4.1665656631495676,4.615153155940594,1.0415841584158416,5.207920792079208
7,4.122527957773533,4.61489047029703,1.100990099009901,5.291089108910891
8,4.017841817570382,4.614469368811881,1.302970297029703,5.302970297029703
9,3.953208871439201,4.613731435643564,1.1366336633663365,5.699009900990099
10,3.9004078057347513,4.613043626237624,1.4415841584158415,6.106930693069307
11,3.8865399101153524,4.6115887995049505,1.401980198019802,6.586138613861386
12,3.882641004056347,4.609737933168317,1.386138613861386,6.74059405940594
13,3.757026249048661,4.607145111386139,1.607920792079208,6.74059405940594
14,3.7297303627948373,4.604681621287129,1.7108910891089109,6.748514851485148
15,3.699117258292477,4.601534344059406,1.9603960396039604,6.645544554455445
16,3.7517251562910015,4.596853032178218,2.3485148514851484,6.716831683168317
17,3.7023516544679396,4.591404702970297,2.59009900990099,7.017821782178218
18,3.620590568399754,4.585135210396039,2.6930693069306932,7.556435643564356
19,3.547505252215327,4.577144183168317,2.867326732673267,8.546534653465347
20,3.6227777393496767,4.567627165841584,3.1524752475247526,9.794059405940594
21,3.587478493346649,4.556926051980198,3.5722772277227723,11.077227722772276
22,3.5963821767949735,4.5442988861386135,3.869306930693069,11.82970297029703
23,3.561656265842671,4.530858601485148,4.0514851485148515,12.847524752475248
24,3.515895890540817,4.513991336633663,4.2732673267326735,13.98019801980198
25,3.575684284677311,4.493668007425742,4.752475247524752,15.58019801980198
26,3.5702856414172115,4.468283415841584,5.394059405940594,17.437623762376237
27,3.540712291691579,4.43554702970297,6.178217821782178,19.504950494917313
28,3.5731370530160915,4.3962113242574254,7.081188118811881,21.651485148250465
29,3.527491488424288,4.345200495049505,8.186138613861386,24.178217822216524
30,3.4782562126107766,4.285047648514851,9.536633663366336,26.851485148817005
31,3.4983452323342665,4.2131574876237625,10.970297029702971,29.813861385609844
32,3.4602569398425875,4.132698329207921,12.594059405940595,33.128712872986746
33,3.537992337934014,4.041237314356436,14.621782178217822,36.65742574261203
34,3.479866614958056,3.940458849009901,16.728712871154936,40.29702970357461
35,3.445272650037493,3.8298084777227723,19.093069306732403,44.380198017913514
36,3.3846166912390263,3.7129257425742574,21.726732673069037,48.007920794949676
37,3.44409340417304,3.5851268564356435,24.538613861820487,51.98811881142796
38,3.43617937516193,3.458941212871287,27.120792079510075,55.295049511748964
39,3.404967113417022,3.3283179146039603,29.48118811828311,58.586138619300165
40,3.3820184071858725,3.19830724009901,32.02772277205061,61.53267326777996
41,3.3850523192866318,3.0750648205445543,34.316831682941704,64.05544553639629
42,3.466293304144931,2.9507373143564357,36.90693069118084,66.80396040570854
43,3.3428356598834603,2.828008508663366,39.433663368904945,69.17227722047107
44,3.310244943008942,2.7179529702970298,41.4613861386894,71.26732673629911
45,3.4042702207759934,2.6141758972772275,43.55643565006067,73.04950494384765
46,3.3656833382690845,2.5140925123762377,45.55643564673698,74.75643565806776
47,3.331308141046641,2.416981435643564,47.40990098828608,76.2891089114954
48,3.3522632332886158,2.329853805693069,49.16039604141689,77.56831682896377
49,3.382975433959442,2.2527762995049505,50.586138619300165,78.59801981346206
50,3.367181291385573,2.1796123143564357,51.82178218395875,79.64752477120881
51,3.31944895925976,2.1082523205445542,53.20396039150729,80.56237625635733
52,3.2598004243811785,2.044470451732673,54.33663367635897,81.41782178701268
53,3.3504615397680375,1.989426516089109,55.20000000966893,82.12277230321298
54,3.3287547348307913,1.9384116646039604,56.063366332403504,82.76039605169014
55,3.3589224912682356,1.8935532178217822,56.8158415868778,83.35841585367032
56,3.331973758684535,1.8511482054455446,57.56831683440256,83.92475248733369
57,3.339227789924258,1.8139094987623763,58.20198021131459,84.31287126779084
58,3.339674727446368,1.7788490099009902,58.92673268656211,84.72871286947421
59,3.3459666813311935,1.7405595606435644,59.69900990038579,85.11683169888033
60,3.386488606329678,1.7062185952970297,60.49900990401164,85.51287130284074
61,3.2985729652197184,1.6717014232673266,61.23960395646804,85.8772277384843
62,3.3169296177066103,1.6417795482673267,61.78217821751963,86.19405942165261
63,3.335767481602779,1.6166299504950494,62.34059405578009,86.61782179789024
64,3.188955237265347,1.5899800433168316,62.851485144889,86.8831683325437
65,3.2259340967450822,1.5657492264851485,63.36237624457331,87.08514853418936
66,3.2513025261106945,1.5409798886138615,63.96039605017936,87.34653465890412
67,3.212462634456401,1.5200949876237624,64.33267326400303,87.54851487444887
68,3.2962600568524834,1.503005801361386,64.70891090529035,87.8217821697575
69,3.2358882897565153,1.4847753712871288,65.11287130132996,87.98811880342087
70,3.333311616157999,1.4701854888613861,65.37821783598342,88.19801981104483
71,3.2457344061663362,1.4551407797029703,65.71881188511612,88.38811880342087
72,3.303900580827882,1.4435587871287128,65.98415841976959,88.49504951401512
73,3.2927338152515646,1.4302421101485148,66.24158415539429,88.65346535559928
74,3.297005611212075,1.4193412747524752,66.47920792834593,88.79207921698541
75,3.2778980780620963,1.407972462871287,66.73663367454604,88.9188119077777
76,3.30743323540201,1.3973739170792079,67.02970297452718,88.99009902259147
